id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
261,57,67,1963,1,1,46 South Street,36.34,-79.67,16888.0,34437.0,0.0,681.0,4
262,83,68,1936,11,0,2780 Martin Luther King Drive,44.45,-95.78,20697.0,33897.0,533.0,705.0,4
263,38,64,1981,5,1,215 Ocean View Drive,47.11,-122.76,24044.0,49023.0,66148.0,583.0,5
264,24,65,1995,12,0,84 Second Lane,41.83,-87.68,18937.0,38609.0,39867.0,798.0,3
265,18,68,2001,11,0,1987 Hillside Lane,44.02,-72.23,15062.0,30712.0,38054.0,723.0,2
266,22,68,1997,7,1,71 Madison Street,31.84,-106.43,16011.0,32645.0,59851.0,790.0,3
267,81,65,1938,10,0,9574 Ocean Drive,47.83,-122.32,28248.0,31912.0,2182.0,630.0,4
268,30,67,1990,1,1,649 Sussex Street,43.97,-75.91,18401.0,37521.0,65701.0,775.0,2
269,62,70,1957,8,0,102 Seventh Avenue,39.14,-76.77,28673.0,58463.0,141151.0,737.0,4
270,36,68,1983,3,0,28 Second Boulevard,32.34,-108.7,15407.0,31414.0,42233.0,719.0,4
271,32,63,1987,12,0,2017 Ninth Drive,42.38,-76.39,20159.0,41106.0,106963.0,762.0,3
272,53,67,1967,1,0,595 Valley Stream Drive,41.97,-91.66,22502.0,45876.0,58252.0,790.0,7
273,37,67,1982,10,0,3748 Mountain View Drive,38.78,-121.37,28760.0,58637.0,87340.0,803.0,6
274,35,63,1984,10,1,626 Federal Drive,34.72,-92.35,47364.0,96574.0,265319.0,590.0,3
275,18,67,2002,2,1,701 Pine Drive,40.71,-74.06,21642.0,44128.0,142368.0,687.0,3
276,77,72,1942,8,0,9 Plum Boulevard,38.86,-104.76,22185.0,31942.0,11845.0,713.0,6
277,27,66,1992,6,1,1039 Bayview Drive,39.0,-77.4,28410.0,57927.0,87736.0,557.0,1
278,20,66,1999,6,1,11162 Oak Drive,41.57,-93.61,22425.0,45725.0,102164.0,688.0,4
279,39,65,1980,12,1,4784 Park Boulevard,44.44,-69.83,21647.0,44134.0,0.0,792.0,4
280,19,66,2001,2,1,751 Birch Avenue,32.79,-117.25,27748.0,56579.0,79726.0,705.0,2
281,37,63,1983,2,1,372 12th Boulevard,35.57,-82.54,22983.0,46864.0,58954.0,751.0,4
282,44,67,1975,9,0,60 Little Creek Avenue,36.16,-115.28,27761.0,56605.0,87970.0,624.0,3
283,31,66,1988,4,0,5190 Grant Street,37.3,-121.8,25115.0,51209.0,76900.0,765.0,1
284,51,69,1968,4,1,310 Birch Avenue,26.23,-80.13,37424.0,76305.0,112785.0,692.0,3
285,18,61,2001,3,1,644 Birch Avenue,40.26,-80.18,30076.0,61325.0,83899.0,652.0,1
286,42,69,1977,3,1,188 Washington Avenue,34.28,-118.44,15583.0,31772.0,17286.0,734.0,4
287,61,67,1958,10,0,72 Second Street,45.34,-122.66,35992.0,73383.0,155191.0,760.0,2
288,55,66,1964,4,1,3999 West Lane,42.25,-71.9,26137.0,53287.0,51026.0,816.0,4
289,88,67,1931,4,0,95 Sixth Avenue,35.33,-89.88,19115.0,19225.0,1644.0,809.0,8
290,62,65,1957,11,0,58 Federal Lane,41.47,-81.85,29692.0,60541.0,160456.0,716.0,3
291,44,61,1975,12,0,25 Hill Drive,42.29,-85.22,21639.0,44124.0,107162.0,850.0,1
292,88,65,1932,1,0,2947 Lake Lane,42.66,-83.38,24578.0,36764.0,839.0,712.0,8
293,47,63,1972,9,1,857 Catherine Avenue,34.2,-86.15,14516.0,29597.0,44388.0,513.0,4
294,37,66,1983,1,0,33 Mill Street,39.09,-84.51,18959.0,38656.0,47523.0,584.0,1
295,45,64,1974,10,1,41307 Main Lane,35.11,-106.62,15385.0,31373.0,58481.0,637.0,2
296,22,68,1997,4,0,751 Fifth Street,40.86,-76.78,16519.0,33681.0,78326.0,697.0,2
297,39,64,1980,10,1,6889 Summit Lane,35.48,-120.92,18740.0,38211.0,84427.0,665.0,2
298,40,62,1979,7,0,8100 Hill Avenue,30.58,-84.58,13144.0,26802.0,43444.0,638.0,2
299,58,65,1962,1,0,645 Hillside Lane,36.18,-82.07,12427.0,25334.0,182.0,696.0,3
300,34,67,1985,3,1,4591 Third Drive,40.43,-79.97,30361.0,61904.0,125358.0,639.0,3
301,101,68,1918,5,0,887 Third Boulevard,35.13,-112.99,13086.0,15348.0,1396.0,761.0,4
302,44,66,1975,11,0,33 Pine Lane,36.15,-85.5,15955.0,32527.0,74331.0,705.0,3
303,51,63,1969,2,1,1246 11th Boulevard,26.14,-80.13,21661.0,44170.0,90049.0,661.0,7
304,28,64,1991,6,0,233 Oak Drive,45.47,-122.37,22599.0,46077.0,101450.0,686.0,1
305,58,66,1961,3,1,4988 Ocean View Lane,31.13,-93.27,11324.0,23092.0,20545.0,752.0,4
306,19,69,2000,11,1,74 Birch Avenue,40.75,-103.06,15064.0,30710.0,30956.0,680.0,2
307,22,62,1997,11,0,415 Madison Boulevard,35.87,-96.05,19856.0,40491.0,81879.0,691.0,2
308,44,62,1975,5,1,6308 Maple Avenue,38.66,-121.62,25234.0,51454.0,151162.0,698.0,4
309,47,63,1973,1,0,430 Sixth Avenue,41.01,-73.84,46169.0,94133.0,189899.0,603.0,1
310,58,72,1961,8,1,860 Seventh Avenue,30.42,-86.61,18005.0,36710.0,116794.0,786.0,5
311,62,70,1957,8,1,313 Martin Luther King Boulevard,34.47,-86.8,18533.0,37785.0,81500.0,745.0,3
312,58,66,1961,6,0,2200 Third Drive,48.28,-122.62,16537.0,33717.0,58236.0,698.0,6
313,50,64,1970,2,1,5154 Sixth Avenue,38.02,-121.3,14709.0,29994.0,100834.0,769.0,1
314,42,63,1977,6,0,53789 Bayview Street,26.14,-80.13,14430.0,29422.0,58679.0,598.0,1
315,40,67,1980,1,1,42 Martin Luther King Drive,39.92,-77.8,17405.0,35489.0,91995.0,724.0,5
316,28,65,1992,1,0,769 Madison Drive,32.07,-110.92,16238.0,33106.0,108695.0,763.0,2
317,26,65,1994,2,0,3716 North Boulevard,41.64,-88.44,29281.0,59699.0,71110.0,688.0,1
318,58,70,1961,7,1,610 Oak Street,45.54,-122.64,33737.0,68787.0,171854.0,527.0,1
319,65,67,1954,11,0,727 Eighth Lane,42.37,-83.46,33031.0,67344.0,7049.0,804.0,4
320,68,64,1952,1,0,651 Fourth Avenue,37.74,-122.44,51692.0,88432.0,63075.0,694.0,6
321,36,68,1983,7,1,895 Lexington Lane,31.49,-97.23,26061.0,53138.0,153374.0,606.0,4
322,88,65,1931,4,0,9192 Birch Lane,46.87,-96.81,22214.0,38523.0,49.0,751.0,5
323,76,63,1944,2,1,3031 Essex Street,28.2,-82.59,34909.0,26660.0,28332.0,721.0,4
324,53,67,1966,10,0,709 River Lane,40.13,-75.06,34043.0,69412.0,177225.0,620.0,1
325,26,67,1993,5,1,91 Lake Street,30.06,-89.93,32314.0,65888.0,162364.0,803.0,2
326,37,63,1983,1,1,5320 Mountain View Street,33.95,-118.29,12362.0,25205.0,65179.0,688.0,1
327,38,65,1981,4,0,17 Tenth Avenue,43.0,-78.87,19433.0,39627.0,47793.0,718.0,4
328,42,66,1978,1,0,12150 Mill Boulevard,32.32,-90.2,13717.0,27967.0,50159.0,690.0,2
329,50,68,1969,11,0,373 Sussex Drive,31.44,-93.45,18709.0,38142.0,0.0,768.0,4
330,36,67,1984,2,0,28 Lexington Drive,47.36,-122.1,28919.0,58964.0,71890.0,619.0,1
331,74,66,1945,11,1,41 Rose Lane,42.35,-71.22,56720.0,58378.0,73124.0,652.0,1
332,53,68,1966,8,1,815 Hillside Drive,29.76,-95.38,26420.0,53872.0,64269.0,691.0,5
333,75,59,1944,6,0,7854 Plum Avenue,44.65,-93.17,28429.0,41513.0,15899.0,748.0,3
334,49,69,1970,7,0,704 East Drive,30.21,-93.2,26772.0,54587.0,69070.0,761.0,6
335,22,62,1997,6,1,9261 Little Creek Lane,41.41,-82.31,20400.0,41595.0,54451.0,675.0,1
336,44,64,1975,4,1,936 Mill Street,43.08,-76.37,22047.0,44953.0,97076.0,728.0,1
337,28,65,1991,5,1,35 Sixth Boulevard,41.07,-85.13,17264.0,35199.0,68569.0,739.0,2
338,28,59,1991,3,0,8128 Hillside Avenue,41.84,-87.75,13891.0,28324.0,62363.0,695.0,2
339,38,72,1981,9,1,9541 Ocean View Drive,40.59,-77.57,16375.0,33387.0,69066.0,526.0,3
340,24,67,1995,9,1,9614 Ocean View Drive,35.37,-85.38,15209.0,31006.0,71031.0,681.0,2
341,29,60,1990,4,1,8016 Norfolk Drive,34.92,-76.89,16006.0,32636.0,42290.0,782.0,1
342,58,65,1961,7,1,16 Eighth Lane,32.79,-96.76,12693.0,25883.0,44404.0,706.0,4
343,26,60,1993,12,0,15 Valley Stream Drive,32.59,-116.58,9352.0,19069.0,23153.0,658.0,1
344,59,66,1960,12,0,584 Bayview Street,33.62,-112.0,22070.0,44992.0,53368.0,785.0,3
345,58,72,1961,8,1,967 Norfolk Avenue,28.08,-80.6,15840.0,32295.0,72357.0,698.0,4
346,57,66,1962,5,0,186 First Drive,41.58,-73.8,33919.0,69159.0,135111.0,786.0,3
347,42,59,1977,12,0,9864 Fifth Lane,43.88,-85.8,6201.0,12643.0,19299.0,645.0,1
348,34,65,1985,9,0,862 11th Drive,37.89,-122.03,42685.0,87030.0,161964.0,727.0,3
349,82,66,1937,6,0,7236 South Boulevard,41.83,-87.68,25365.0,41793.0,1141.0,730.0,5
350,39,71,1981,2,1,5944 Grant Avenue,33.23,-87.54,20553.0,41907.0,87163.0,728.0,4
351,48,61,1971,11,1,70 Second Drive,43.3,-71.33,19781.0,40336.0,144284.0,668.0,4
352,19,62,2000,11,0,5378 Lafayette Avenue,39.98,-82.98,15539.0,31683.0,46987.0,817.0,4
353,57,67,1962,6,0,839 East Avenue,36.14,-115.03,19377.0,39508.0,18870.0,770.0,4
354,42,67,1978,2,1,209 George Avenue,33.31,-81.13,12189.0,24859.0,43986.0,683.0,2
355,42,67,1977,6,1,583 El Camino Boulevard,42.09,-70.7,34059.0,69440.0,129944.0,743.0,3
356,25,70,1995,1,1,9892 George Drive,27.53,-99.48,10626.0,21666.0,38058.0,610.0,2
357,30,66,1989,10,0,781 Federal Street,43.11,-77.8,22855.0,46599.0,12700.0,684.0,4
358,22,71,1997,6,1,3132 Lake Avenue,38.62,-121.32,24781.0,50525.0,118160.0,701.0,2
359,60,68,1959,9,0,29 12th Avenue,42.12,-89.25,25698.0,52397.0,72810.0,729.0,3
360,53,63,1966,8,1,415 Lafayette Drive,41.36,-85.23,19236.0,39222.0,66559.0,583.0,3
361,73,60,1946,7,1,833 Elm Lane,29.76,-95.38,12434.0,18015.0,10463.0,645.0,2
362,65,64,1954,3,0,8437 Sixth Street,44.75,-85.6,20035.0,42102.0,9645.0,672.0,3
363,36,66,1983,10,1,547 Norfolk Boulevard,41.29,-91.55,18302.0,37316.0,37515.0,726.0,2
364,18,67,2001,6,0,255 Bayview Street,35.15,-119.06,20460.0,41717.0,27174.0,718.0,5
365,75,71,1944,8,1,5934 Essex Boulevard,38.04,-84.45,14920.0,20797.0,10127.0,777.0,1
366,76,69,1943,8,1,765 Forest Street,44.92,-93.4,39155.0,38800.0,25867.0,758.0,7
367,51,68,1968,3,1,572 Mountain View Lane,37.27,-79.95,14528.0,29622.0,17385.0,694.0,3
368,88,65,1931,10,0,42 Fourth Avenue,38.21,-85.23,19620.0,31399.0,2528.0,757.0,4
369,48,66,1971,5,0,328 Birch Street,39.13,-76.69,31075.0,63355.0,0.0,708.0,5
370,19,71,2000,12,0,76 Birch Drive,32.76,-94.34,15299.0,31197.0,84749.0,844.0,2
371,38,67,1981,3,1,683 Washington Street,40.87,-73.4,51032.0,104049.0,247623.0,741.0,2
372,35,69,1984,5,1,215 Plum Boulevard,31.84,-106.43,24608.0,50177.0,101323.0,681.0,4
373,40,64,1979,12,0,5899 Mill Street,34.17,-82.02,16843.0,34344.0,48931.0,548.0,1
374,31,72,1989,1,0,9316 Hillside Lane,40.27,-76.88,17110.0,34884.0,26799.0,705.0,5
375,33,69,1986,3,0,2552 Forest Avenue,39.61,-76.85,27906.0,56897.0,0.0,699.0,5
376,38,72,1981,10,0,89 Washington Boulevard,39.73,-75.53,35630.0,72647.0,90579.0,739.0,1
377,49,66,1970,8,1,9383 Martin Luther King Street,30.68,-88.04,25381.0,51755.0,88605.0,806.0,1
378,60,66,1959,11,1,175 Valley Drive,42.36,-71.36,56632.0,115465.0,195657.0,715.0,4
379,18,70,2002,1,1,729 Wessex Drive,26.63,-81.85,17522.0,35731.0,71825.0,503.0,2
380,18,70,2002,2,0,5263 Little Creek Drive,28.75,-81.33,31847.0,64936.0,107755.0,688.0,2
381,24,68,1995,3,1,4973 Martin Luther King Lane,39.38,-119.67,30757.0,62711.0,68777.0,798.0,3
382,41,68,1978,7,0,26 Valley Stream Drive,39.39,-74.51,15157.0,30910.0,42507.0,749.0,4
383,27,71,1992,11,1,79 Sixth Avenue,47.54,-122.58,21219.0,43264.0,89798.0,729.0,1
384,18,67,2001,11,1,13 Main Boulevard,38.16,-121.93,23990.0,48909.0,71310.0,740.0,2
385,32,71,1987,11,0,670 Tenth Drive,41.86,-88.06,42028.0,85694.0,120733.0,822.0,2
386,81,68,1938,4,0,864 Main Lane,35.78,-95.24,18585.0,27864.0,1371.0,591.0,6
387,21,68,1998,4,1,5263 Fifth Avenue,44.26,-88.39,21828.0,44513.0,105303.0,778.0,6
388,27,69,1992,6,0,5048 Catherine Drive,38.03,-78.48,28459.0,58026.0,133169.0,691.0,1
389,18,70,2001,5,0,9085 West Drive,29.8,-98.73,31193.0,63600.0,102773.0,645.0,1
390,19,75,2000,7,0,640 Bayview Street,32.61,-90.03,15597.0,31797.0,5400.0,843.0,2
391,40,66,1979,10,0,3539 Lincoln Boulevard,37.92,-122.34,21869.0,44585.0,81825.0,684.0,5
392,51,67,1968,11,0,6541 Fourth Drive,37.04,-93.29,20316.0,41427.0,53773.0,850.0,3
393,51,72,1968,10,0,4514 Elm Street,33.99,-81.08,16928.0,34517.0,74143.0,645.0,2
394,50,65,1970,2,0,655 Federal Avenue,40.46,-111.63,21232.0,43294.0,104521.0,816.0,7
395,27,66,1992,9,0,8440 Park Drive,39.99,-105.09,30072.0,61317.0,0.0,741.0,3
396,68,65,1951,12,1,46 Lincoln Lane,33.82,-118.11,32079.0,50184.0,27778.0,732.0,4
397,47,75,1972,10,1,130 Lincoln Drive,40.04,-82.12,21156.0,43133.0,44263.0,693.0,3
398,23,65,1996,12,0,359 Tenth Avenue,42.5,-96.39,21757.0,44361.0,71031.0,705.0,1
399,57,66,1962,9,0,381 Catherine Avenue,33.91,-118.23,13075.0,26664.0,12241.0,709.0,4
400,85,65,1934,6,0,23 11th Avenue,36.73,-76.04,29485.0,41843.0,1741.0,500.0,3
401,22,70,1998,2,1,440 Littlewood Drive,28.08,-80.6,24500.0,49952.0,95184.0,780.0,1
402,26,60,1993,3,1,118 Mountain View Lane,42.19,-88.08,48986.0,99883.0,171034.0,732.0,1
403,40,65,1979,3,0,57 West Boulevard,38.22,-86.86,18898.0,38527.0,36933.0,684.0,2
404,32,63,1988,1,0,7096 Park Street,43.28,-72.47,18013.0,36729.0,48624.0,686.0,3
405,63,67,1957,2,0,861 Martin Luther King Boulevard,42.88,-78.85,14456.0,29477.0,56355.0,850.0,4
406,52,65,1967,9,1,123 Ocean View Street,38.57,-121.17,35137.0,71645.0,155006.0,629.0,3
407,62,65,1957,9,0,956 Lincoln Boulevard,40.64,-73.94,22674.0,46232.0,68957.0,691.0,4
408,20,66,1999,5,0,489 Fourth Drive,41.71,-86.87,18036.0,36775.0,102641.0,850.0,3
409,41,65,1978,12,1,6515 Hillside Drive,44.65,-114.15,19036.0,38812.0,16331.0,762.0,4
410,20,67,1999,11,0,5789 Ninth Drive,40.69,-73.85,19682.0,40130.0,55801.0,798.0,1
411,38,66,1981,11,0,1583 Grant Lane,40.78,-73.24,17679.0,36045.0,0.0,683.0,3
412,52,73,1968,2,0,292 Maple Drive,40.49,-74.48,32610.0,66489.0,83828.0,731.0,2
413,31,72,1989,2,0,5065 Catherine Drive,45.2,-122.06,20343.0,41475.0,0.0,747.0,2
414,56,68,1963,7,1,273 Ocean Street,45.79,-122.69,27308.0,55682.0,82696.0,750.0,4
415,51,68,1968,5,0,23 12th Boulevard,27.19,-82.49,28272.0,57646.0,127892.0,724.0,4
416,19,68,2000,9,0,1464 Bayview Street,31.85,-102.36,19399.0,39556.0,132573.0,572.0,1
417,36,67,1983,12,1,83 Sixth Drive,32.72,-117.09,16838.0,34330.0,15223.0,713.0,4
418,82,71,1937,4,1,62696 Norfolk Drive,30.65,-84.69,15069.0,10142.0,1809.0,767.0,7
419,30,60,1989,10,1,105 Seventh Street,39.2,-76.85,37697.0,76867.0,118029.0,659.0,1
420,22,68,1997,6,0,5138 Park Drive,41.55,-87.66,25689.0,52379.0,107734.0,771.0,3
421,39,64,1980,10,1,2411 Hillside Lane,37.94,-87.4,28126.0,57348.0,119230.0,527.0,3
422,49,70,1970,3,1,2248 Third Avenue,35.06,-85.25,18658.0,38041.0,27813.0,782.0,4
423,28,70,1991,3,0,19 El Camino Drive,33.62,-112.05,26023.0,53053.0,42396.0,696.0,2
424,35,65,1984,5,1,5094 Lafayette Boulevard,40.55,-84.57,18077.0,36857.0,3112.0,768.0,3
425,54,72,1965,3,0,6016 Little Creek Boulevard,47.61,-122.3,37485.0,76431.0,115362.0,716.0,5
426,78,68,1941,7,1,34533 Ninth Avenue,34.06,-117.39,14709.0,18100.0,0.0,682.0,6
427,45,61,1974,5,0,94936 Elm Drive,28.92,-81.92,8155.0,16628.0,33926.0,654.0,1
428,79,66,1941,2,1,132 Lexington Drive,36.5,-78.55,18100.0,29041.0,4427.0,699.0,4
429,47,64,1972,12,0,27 Summit Street,34.98,-80.54,17595.0,35876.0,50190.0,635.0,3
430,19,67,2000,3,1,32 First Lane,40.83,-74.24,40216.0,81995.0,133788.0,685.0,2
431,50,70,1969,9,0,671 West Drive,44.96,-93.26,40364.0,82298.0,0.0,791.0,4
432,30,62,1989,8,1,71682 Catherine Street,39.02,-84.56,30367.0,61916.0,165886.0,655.0,4
433,56,70,1964,2,0,7728 Oak Drive,34.72,-92.35,14736.0,30042.0,9208.0,727.0,4
434,55,61,1964,9,0,1513 Valley Boulevard,39.33,-84.54,21992.0,44839.0,63194.0,625.0,3
435,25,74,1994,12,1,972 Spruce Avenue,26.14,-80.13,29740.0,60638.0,132252.0,661.0,1
436,26,64,1994,1,0,4631 Plum Avenue,41.47,-81.67,14737.0,30049.0,80474.0,700.0,1
437,54,65,1965,8,0,7561 Littlewood Street,42.49,-92.35,14568.0,29699.0,6569.0,711.0,3
438,29,66,1990,5,1,1598 Elm Street,61.2,-149.82,20519.0,41836.0,60302.0,615.0,2
439,55,68,1964,11,1,541 Tenth Street,34.0,-118.28,11329.0,23103.0,63635.0,681.0,3
440,72,70,1947,5,1,4388 Hillside Street,39.27,-76.83,39053.0,57513.0,11755.0,793.0,5
441,66,68,1953,3,0,644 South Drive,35.1,-90.0,18759.0,38249.0,0.0,746.0,4
442,41,65,1978,3,0,858 Jefferson Avenue,36.7,-76.63,20353.0,41496.0,9222.0,807.0,2
443,24,70,1995,8,0,229 River Avenue,40.99,-74.34,44540.0,90812.0,175569.0,850.0,3
444,35,67,1984,6,1,7794 Ocean Street,32.27,-106.61,14822.0,30217.0,23394.0,705.0,4
445,29,66,1990,11,0,828 Little Creek Boulevard,38.78,-90.7,30202.0,61581.0,241312.0,736.0,2
446,53,67,1966,6,1,817 Forest Street,34.86,-92.12,16462.0,33566.0,96597.0,698.0,1
447,66,68,1953,3,0,804 Sixth Boulevard,29.57,-97.96,17440.0,35560.0,60397.0,723.0,5
448,21,67,1998,11,0,218 East Street,34.14,-117.85,31699.0,64630.0,92847.0,751.0,2
449,67,60,1952,11,0,563 Birch Drive,33.98,-83.88,26767.0,57705.0,22475.0,684.0,3
450,58,71,1961,5,1,663 Second Boulevard,26.13,-97.63,11844.0,24155.0,2870.0,802.0,3
451,27,71,1993,1,1,5514 Norfolk Boulevard,35.58,-88.5,17179.0,35026.0,11468.0,743.0,5
452,29,70,1990,3,0,587 East Lane,35.36,-79.13,17854.0,36404.0,11745.0,726.0,3
453,50,60,1969,5,1,659 Valley Drive,35.66,-80.48,18724.0,38179.0,50559.0,609.0,2
454,36,65,1983,3,0,4137 Bayview Drive,29.7,-95.46,79100.0,161276.0,317964.0,540.0,1
455,31,66,1988,6,1,693 Seventh Street,33.61,-96.6,15737.0,32086.0,53595.0,747.0,4
456,22,69,1997,3,0,398 Park Boulevard,41.83,-87.68,18395.0,37505.0,57014.0,714.0,3
457,69,73,1951,2,0,55 El Camino Boulevard,37.53,-120.84,22799.0,46487.0,57336.0,635.0,3
458,23,65,1996,7,0,4343 Mountain View Boulevard,44.48,-103.84,18583.0,37891.0,66163.0,749.0,1
459,54,67,1965,3,0,401 North Avenue,39.99,-105.09,30072.0,61312.0,25355.0,708.0,3
460,46,59,1973,4,1,8750 Lake Boulevard,41.57,-81.2,25565.0,52130.0,80367.0,701.0,1
461,27,61,1993,1,0,883 Federal Street,42.91,-78.7,19983.0,40744.0,50803.0,717.0,1
462,86,65,1933,6,0,143 Catherine Boulevard,21.41,-157.79,24516.0,49529.0,1385.0,689.0,6
463,76,63,1943,12,1,343 Lafayette Drive,37.54,-97.25,24531.0,41790.0,24676.0,719.0,5
464,81,57,1939,1,0,482 Grant Street,34.09,-117.96,15775.0,29928.0,2028.0,713.0,4
465,47,67,1972,5,0,3816 Spruce Drive,40.67,-73.39,21077.0,42976.0,58765.0,748.0,3
466,40,68,1979,3,1,9594 Burns Lane,33.46,-82.5,15755.0,32126.0,56283.0,770.0,3
467,56,69,1963,4,1,4966 Grant Street,40.89,-81.58,22170.0,45202.0,71022.0,683.0,4
468,20,65,1999,3,0,7132 Rose Avenue,26.63,-81.99,17120.0,34907.0,64107.0,742.0,3
469,27,65,1992,4,1,238 Eighth Avenue,41.8,-80.06,16965.0,34591.0,65770.0,688.0,2
470,22,69,1997,3,0,7318 Mill Lane,34.89,-77.54,15661.0,31933.0,65405.0,746.0,1
471,42,70,1978,2,1,9566 Tenth Street,30.44,-97.62,25584.0,52165.0,97248.0,730.0,4
472,58,64,1961,8,0,416 Madison Street,40.4,-81.35,14477.0,29519.0,45597.0,643.0,3
473,57,67,1962,5,1,5079 Sussex Avenue,38.73,-86.47,15981.0,32583.0,12501.0,812.0,7
474,37,65,1982,7,1,3914 Mill Street,30.3,-90.97,29006.0,59139.0,128870.0,742.0,4
475,44,64,1975,10,1,7815 Hillside Avenue,29.76,-95.38,30499.0,62185.0,114235.0,749.0,1
476,22,67,1997,6,1,2429 Eighth Avenue,44.63,-123.0,17561.0,35800.0,65841.0,753.0,2
477,26,71,1993,10,1,4379 Lake Avenue,39.09,-76.85,35553.0,72485.0,31605.0,691.0,2
478,24,65,1995,3,0,215 Elm Lane,34.28,-119.22,25524.0,52036.0,26232.0,703.0,3
479,33,67,1986,7,1,67424 Tenth Boulevard,42.24,-85.48,17409.0,35499.0,80517.0,724.0,1
480,44,65,1976,1,1,3675 Bayview Drive,35.37,-85.38,15209.0,31015.0,103094.0,737.0,2
481,79,65,1940,11,1,127 Valley Boulevard,32.85,-117.2,34848.0,53222.0,23051.0,640.0,1
482,56,69,1963,6,0,9603 South Lane,40.74,-74.33,137428.0,280199.0,91367.0,752.0,5
483,48,67,1971,6,1,604 Pine Street,40.8,-91.12,18076.0,36853.0,112139.0,834.0,5
484,22,70,1998,2,1,79 Burns Drive,40.81,-74.0,18392.0,37497.0,0.0,695.0,1
485,88,66,1931,10,0,41740 First Street,40.94,-74.24,37030.0,31828.0,3777.0,593.0,3
486,49,68,1970,7,0,530 Main Boulevard,29.48,-95.1,35246.0,71866.0,132580.0,662.0,1
487,62,69,1957,8,1,702 Elm Drive,36.95,-121.72,16920.0,34496.0,33122.0,731.0,5
488,74,71,1946,1,0,4 Plum Boulevard,32.86,-97.21,26016.0,39003.0,10793.0,788.0,5
489,68,64,1951,3,1,29 Federal Boulevard,34.04,-118.21,12349.0,11566.0,9102.0,536.0,4
490,45,71,1974,12,0,627 Ninth Drive,33.74,-84.31,25586.0,52172.0,66085.0,667.0,4
491,91,66,1928,3,1,120 Lafayette Boulevard,26.23,-80.13,18266.0,40141.0,805.0,850.0,6
492,48,66,1971,5,1,2981 Ninth Boulevard,40.31,-79.38,19486.0,39733.0,79302.0,781.0,4
493,29,65,1991,2,0,8463 Second Street,39.53,-84.08,25333.0,51651.0,22705.0,801.0,3
494,22,64,1997,3,0,814 Washington Street,33.36,-111.93,24122.0,49190.0,122458.0,630.0,1
495,42,68,1977,11,1,8580 Valley Stream Avenue,39.46,-77.96,18003.0,36711.0,84949.0,739.0,4
496,22,61,1997,5,1,666 Lafayette Lane,39.21,-76.72,22728.0,46344.0,66994.0,732.0,3
497,26,71,1993,3,1,4872 Lexington Avenue,40.36,-75.09,49534.0,100991.0,0.0,722.0,3
498,62,65,1957,6,0,1305 Spruce Boulevard,44.66,-103.85,16097.0,32819.0,25393.0,826.0,5
499,30,62,1989,8,1,437 Madison Street,41.83,-87.68,23446.0,47803.0,81929.0,652.0,1
500,44,69,1975,9,1,919 Lafayette Drive,42.33,-122.79,18961.0,38661.0,88636.0,765.0,3
501,45,66,1974,4,1,3346 Hillside Street,40.26,-75.74,28278.0,57658.0,74288.0,766.0,5
502,45,69,1974,5,0,9891 Valley Drive,33.17,-90.48,10909.0,22249.0,20420.0,789.0,3
503,38,68,1982,2,0,731 Lincoln Boulevard,26.37,-80.1,31706.0,64647.0,58250.0,738.0,4
504,32,64,1987,10,0,1782 South Boulevard,41.44,-73.04,28814.0,58749.0,113308.0,768.0,6
505,46,68,1973,12,0,8070 Mill Lane,37.18,-113.6,14470.0,29510.0,47153.0,752.0,4
506,53,65,1966,3,0,696 Oak Boulevard,36.81,-119.75,17985.0,36672.0,99454.0,655.0,2
507,41,61,1979,1,0,1063 Federal Boulevard,42.15,-71.13,38878.0,79271.0,211919.0,759.0,1
508,35,68,1985,1,0,955 11th Street,29.82,-82.59,19693.0,40156.0,70128.0,738.0,3
509,30,58,1989,4,0,341 Hill Drive,38.63,-90.24,28373.0,57853.0,131828.0,558.0,4
510,73,64,1946,9,0,862 Martin Luther King Drive,39.17,-77.26,33637.0,37789.0,24575.0,605.0,3
511,61,63,1958,10,1,9525 First Boulevard,32.51,-94.76,20531.0,41865.0,60911.0,676.0,4
512,66,69,1953,3,1,602 First Street,41.31,-81.85,30381.0,61937.0,138153.0,684.0,7
513,32,67,1987,7,0,698 11th Lane,35.55,-77.05,15827.0,32274.0,72974.0,545.0,1
514,48,71,1971,3,1,9570 North Drive,40.81,-74.1,37170.0,75785.0,117920.0,814.0,3
515,50,64,1969,4,1,9762 Pine Street,35.43,-82.5,22345.0,45560.0,79660.0,644.0,3
516,46,67,1973,3,0,778 Main Avenue,44.27,-88.34,20013.0,40810.0,65643.0,614.0,4
517,58,67,1961,11,1,669 Wessex Lane,34.99,-92.63,18817.0,38371.0,50530.0,703.0,3
518,46,67,1973,10,0,31 Oak Avenue,34.0,-81.03,23917.0,48762.0,143208.0,771.0,6
519,26,61,1994,2,1,4840 Summit Lane,38.72,-121.0,28660.0,58435.0,134789.0,666.0,2
520,48,68,1971,7,1,1772 Essex Boulevard,37.27,-79.88,19188.0,39124.0,66231.0,722.0,4
521,50,65,1970,1,1,720 Seventh Avenue,45.64,-122.37,31226.0,63673.0,147913.0,591.0,4
522,34,65,1985,11,0,5449 Lexington Drive,33.78,-117.93,18679.0,38081.0,28613.0,811.0,4
